Tweet,Location,Date
"b'#Why e be say we Nigeria \xf0\x9f\x94\x9b, Na everything we dey like to involve and carry? You see \xe2\x86\xaaCorona virus\xe2\x86\xa9 korokoro for airport you rush go carry am still dine with am \xf0\x9f\x98\x9e Nigerians I hail \xf0\x9f\x99\x8f ooooo'","Lagos, Nigeria",2020-02-29 06:03:26
"b""One confirmed case of corona virus in Nigeria and the price of hand sanitizers and face mask doubled tells a lot about Nigeria i don't know who conditioned who to be this way.   Nigeria who bewitched you?""","Lagos, Nigeria",2020-02-29 06:01:43
b'@erigganewmoney Corona virus still Dey learn work for Nigeria problem ..\xf0\x9f\x93\xb6\xf0\x9f\x93\xb6',,2020-02-29 05:59:54
b'@Dehkunle Pples different ideas and talks on dis corona shii all I knw is anybody found wf this shit shld b shot dead immediately cuz ion knw hw an Italian man entered Nigeria without being properly checked.whether the virus was created or not all d pple d man associated wf shld b killed\xf0\x9f\x98\xa4',"Lagos, Nigeria",2020-02-29 05:55:06
"b""Good morning.\nLet's all try to stay safe out their now that Corona virus has been confirmed in Nigeria. Retweet for others to hear.""","Lagos, Nigeria",2020-02-29 05:54:34
"b""The corona virus is now in Nigeria and with that a Mental Health crisis resulting from panic and fear. \nLet's discuss today on THE CLINIC\n10am on 99.9 KissFM. \nJoin the convo on 09030000899 Calls and\xe2\x80\xa6 https://t.co/2p9uM8yQkg""",Abuja,2020-02-29 05:51:07
b'@coronaa_viruss I am here to kick Corona virus out of Nigeria for good \xf0\x9f\x92\xaa',Kano,2020-02-29 05:48:07
b'Is it true that  Nigeria is ready to defeat CORONA virus?',,2020-02-29 05:48:05
"b'I give Nigeria 30 days, If there\xe2\x80\x99s no news on any other infected person with corona virus then we\xe2\x80\x99re safe. God\xe2\x80\x99s own country.'","Lagos, Nigeria.",2020-02-29 05:47:57
"b""Yesss,Magu was right. See how 'corruption' at our border points has  finally brought Corona Virus to Nigeria!.EFCC please begin probing!""","Lagos, Nigeria",2020-02-29 05:45:41
b'CNN: Nigeria confirms first Corona virus case\n\nNigerians https://t.co/Xxw4N7Zi3k',"Kampala, Uganda",2020-02-29 05:41:01
"b'I was with some group of friends last night and we were discussing about this corona virus in Nigeria, we looked at the rural communities and asked ourselves, are these people well informed about the preliminary measures to take in the prevention of corona virus?'","Lagos, Nigeria.",2020-02-29 05:40:36
"b'In Ebola we Use Salts, in Corona Virus whats going to be use now? I pledge to Nigeria my country'",,2020-02-29 05:37:51
b'@perplexingninja You finally pulled that off! You are such a good person tbh and thank you for building the corona virus hospital in China and Nigeria \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbe. My sisters are also saying thank you for paying our parents mortgage and out tuitions \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd',Addis Ababa ,2020-02-29 05:37:31
"b""@aupalladan @adeyanjudeji Oga I don't believe there is Corona virus in Nigeria even if it is I don't think it will affect us like white people.\nThis is what happen during ebola can someone mentioned who ebola kill that time.\nAll this are scam.\nIs only Biafran will stop all this nonsense in Africa at large""",,2020-02-29 05:35:55
"b'Interestingly, Ogun is trending in Nigeria because of the Italian that arrived in Ogun state with Corona virus while Ogun is trending in the Dispora because of the god of iron in African mythology.'",🇨🇦🇳🇬🇨🇦🇳🇬,2020-02-29 05:33:27
"b'@BashirAhmaad Now that corona virus is finally in Nigeria, can your boss please suspend free visas for all neighbouring countries and Infact close the borders to enable Nigeria prevent the spread of this menace?'","Lagos, Nigeria",2020-02-29 05:32:53
"b""@healthertainer Stop comparing us to China biko..\nMany part of the world depends on them for one or two things.\nWhat can Nigeria offer.\n\nBesides your corona virus can't stand the blood of Jesus. Costly blood""",very close to you,2020-02-29 05:31:55
b'China could not eradicate corona virus with all their technology is it Nigeria that her president frequent London hospital \xf0\x9f\x92\x89 will be able to eradicate the corona virus? Truly Nigeria is a big joke of Africa.',BIAFRA ,2020-02-29 05:31:54
"b'Public Announcement ""whosoever that had anything to do with that italian man who had corona-virus should please report to the government officials to save lifes \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f #Lagos #Nigeria'","Lagos, Nigeria",2020-02-29 05:26:42
b'Quick test for Witchcraft ~\n\nIf in your heart you are  happy that Corona Virus has entered Nigeria (&amp; will deal with people).\n\nSeek help.',"Lagos, Nigeria",2020-02-29 05:23:59
"b""@DrAlfredMutua @Francis_Maliti @MutuseMwengi At least you have shown some concern. Why did your boss allow Chinese to our country ? My Governor ,Awiti might not even be aware of Corona virus in the first place. Our Homa bay is in God's hands. Should my Governor hear of it, his team will benchmark in Nigeria..wait and see""",,2020-02-29 05:17:52
"b'Corona Virus - First British Death - BBC News https://t.co/WBSLQm8HxQ via @YouTube\nWales, Nigeria, and New Zealand... yep u want to watch it ...'","Michigan, USA",2020-02-29 05:17:19
"b""It's really commendable how far we have come in handling the outbreak of deceases. Who would have thought that Nigeria would be this decisive and prepared to take on a deadly virus as Corona Virus! Wow!\n\nA special thanks to the Federal Ministry of Health and the Ministers. \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f""",,2020-02-29 05:16:22
b'Pendulum: Now That Corona Virus Has Navigated Its Way To Nigeria By Dele Momodu https://t.co/LGlcsK55F3 via @Nigerialawyers',"Lagos, Nigeria",2020-02-29 05:14:43
"b'That Italian man that brought this shit corona virus to Nigeria, his account will be smiling now. Job done!'","Abeokuta, Nigeria",2020-02-29 05:14:40
"b""WHICH IS THE MOST DANGEROUS IN NIGERIA.\n1 CORONA VIRUS\n2 APC GOVERNMENT\n3 BOKO HARAM\n4 EBOLA\n5 H.I.V AID'S.\n\n@OfficialAPCNg @DokunOjomo https://t.co/by5qG2jPkF""","Borno, Nigeria",2020-02-29 05:09:55
b'Yes we can deal with Corona Virus like we dealt with Ebola. Viva Nigeria! God Bless Nigeria! https://t.co/SIzXyIzZSt',,2020-02-29 05:08:27
b'Looks like corona virus entered Nigeria long before it was announced \xf0\x9f\xa4\x94 https://t.co/pminjReDdh',Ibadan,2020-02-29 05:02:34
"b""@dailynation Corona virus is not in Chinese people anymore. It's in Italy, Nigeria, USA, Japan,Korea , Australia, China etc. Get prepared champs and stop dreading your creditors.""","Nairobi, Kenya",2020-02-29 04:53:23
b'I love the way Sanwo-Olu has handled this Corona Virus case in Nigeria. Gallant Governor.',Nigeria,2020-02-29 04:52:57
"b""Corona virus entered Nigeria and landed in Yaba close to Unilag. I thought it wise to return home not knowing that it's already in Ogun state waiting for me. What is all this bayii?\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n#COVID19Nigeria""","Lagos, Nigeria",2020-02-29 04:47:33
b'Looks like Italy is exporting the corona virus to most countries. The first cases in these countries were by Italians.\n- Nigeria \xf0\x9f\x87\xb3\xf0\x9f\x87\xac \n- Lithuania \xf0\x9f\x87\xb1\xf0\x9f\x87\xb9 \n- Greece \xf0\x9f\x87\xac\xf0\x9f\x87\xb7 \n- Netherlands \xf0\x9f\x87\xb3\xf0\x9f\x87\xb1 \n- Denmark \xf0\x9f\x87\xa9\xf0\x9f\x87\xb0 \n- Romania \xf0\x9f\x87\xb7\xf0\x9f\x87\xb4 \n- North Macedonia \xf0\x9f\x87\xb2\xf0\x9f\x87\xb0 \n- Algeria \xf0\x9f\x87\xa9\xf0\x9f\x87\xbf \n- Switzerland \xf0\x9f\x87\xa8\xf0\x9f\x87\xad \n- Austria \xf0\x9f\x87\xa6\xf0\x9f\x87\xb9',"Accra ,Ghana",2020-02-29 04:35:48
b'ONLY GOD CAN MAKE AMERICA@AMERICA RUN BACK TO GOD@911 HAVING WONDERED FAR AWAY FROM GOD\xef\xbc\x81\nONLY GOD CAN MAKE TRUMP TRIUMPHANT IN THE FACE GALLUP/POPULAR CALCULATIONS AND PREDICTIONS\xef\xbc\x81\nONLY GOD CAN SAVE@NIGERIA NOW HAVING USED THEIR HANDS TO PACK CORONA VIRUS INTO THEIR MOUTHS\xef\xbc\x81',,2020-02-29 04:26:01
"b'@FMICNigeria In the wake of Corona virus in Nigeria a pack of nose cover now cost 15k, please Help ooo.'","Suruler, lagos",2020-02-29 04:24:30
b'How to Combat the Corona Virus in Nigeria through the Incident Management\xc2\xa0Approach https://t.co/Iy6jNXZ5v6',,2020-02-29 04:23:46
b'How to Combat the Corona Virus in Nigeria through the Incident Management Approach - https://t.co/LHllTk2sVi https://t.co/368cYpgQBU',Africa,2020-02-29 04:23:31
b'Why do i have a feeling the italian man brought the corona virus to Nigeria!! Why did he have to dine with an uber driver????',Far away!yet so close...,2020-02-29 04:16:46
b'I dont know why people are afraid of Corona virus. Is it more deadly than Nigeria or is it more deadly than Buhari? No right thinking human being in Nigeria will be afraid of Corona virus because the virus call Nigeria is the worst virus in human history.',,2020-02-29 04:12:38
"b'@LSMOH please how true is this watzapp messages Nigerians have been sending!?\n\nBREAKING NEWS\nMAN WHO DROVE WHITE MAN TO COMPANY IN OGUN STATE DIAGNOSED WITH CORONA VIRUS, RUNS AWAY FROM HOSPITAL AND THREATENS TO SPREAD THE VIRUS ALL OVER NIGERIA BY TAKING PUBLIC TRANSPORT'","Lagos,Nigeria",2020-02-29 04:03:44
b'Nigeria keeping the corona virus out https://t.co/Ze7ieEpfnu',"Lagos, Nigeria",2020-02-29 03:50:44
b'@okere_franklin I know dat Nigeria govt want to use corona virus to loot us clean',,2020-02-29 03:44:09
"b'Health workers in the United States says,the country is not prepared for corona virus but one useless nuisance,lie Mohammed is saying Nigeria is well equipped to handle cases of corona virus.'",,2020-02-29 03:35:22
b'Does it mean that ever since the corona virus outbreak we haven\xe2\x80\x99t had any foreigners from those countries affected especially China into Nigeria?\nBecause I for one know that most of them traveled home for their new year holiday and came back afterwards',Not anywhere close to you,2020-02-29 03:27:39
"b""@DoctorEmto @jerry_emy This corona virus stuff in Nigeria is more like a scam to me..  I think it's another way to siphon money""","Warri, Nigeria",2020-02-29 03:22:17
"b'24hours after corona virus being confirmed in Nigeria, Buhari hasn\xe2\x80\x99t deem it fit to say anything; this guy doesn\xe2\x80\x99t deserve us. Let\xe2\x80\x99s all move to Ghana.\xe2\x98\xb9\xef\xb8\x8f\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f'",...479 📍,2020-02-29 03:14:55
b'Corona virus in Nigeria beware of suspicious people\xf0\x9f\x98\x91',,2020-02-29 03:07:01
"b""#CoronaVirusUpdates #COVID2019 #Nigeria \n\nMore light at the end of the tunnel\n\nThis shows the data on recovery from the corona virus infection\nHowever, it's best to subscribe to the global best practice to tackle this menace https://t.co/sxwfSn0A9w""","Kwara, Nigeria",2020-02-29 02:50:09
"b'Nawa oo.. Corona virus get Twitter account..\nE even tweet say Nigeria thanks for having me..\nHaving who...?, shey u dey mad ni..?\nU no fit survive for naija..\nLas Las na heat go kill you..'","Lagos, Nigeria",2020-02-29 02:44:42
"b'Looks like the best solution most people have to this Corona virus thing in Nigeria is ""the president should address us""'","Ontario, Canada",2020-02-29 02:43:48
"b""So the Italian man who brought Corona virus to Lagos Nigeria doesn't have a name? \xf0\x9f\xa4\x94\xf0\x9f\xa4\x94""","Lagos, Nigeria",2020-02-29 02:39:29
"b""Good job men \xf0\x9f\x91\x8d una dey try well well \xf0\x9f\xa4\x9d\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f well done.\n\nWith great concern, I'm pleased to inform you that Corona Virus is now in Lagos state. Go after him and arrest him too before he infected everybody in Nigeria with corruption.\n\nWhat he's up to is very clear.\n\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 https://t.co/hh93Tns4g6""",Planet Earth/Galaxy ,2020-02-29 02:13:29
b'I wonder what would come from the corona virus reaching Nigeria',"Ottawa, Ontario",2020-02-29 02:03:47
"b'The outburst of the virus ,the Italian man who delibrately, was aware of his health status and still went ahead to board a plane to Lagos,Nigeria\nI mean this whole corona virus shit!\nI feel it was all planed, by some group of fellows. world order! \nLaboratory experiment!\xf0\x9f\x98\xa2'","Federal Capital Territory, Nigeria",2020-02-29 01:28:03
b'How long is it gonna take Nigeria to build a  Corona Virus hospital? #COVID19Nigeria',"Lafia, Nigeria",2020-02-29 01:01:01
b'Nah that buhari go carry that stupid diseases named Corona virus come Nigeria because he no dey stay one place.',"Lagos, Nigeria IG @Asajadman",2020-02-29 00:59:09
"b""Wait a minute... These housemates don't know that corona virus has entered Nigeria. Those guys that came to meet with my Queen hope they were properly sanitized \xf0\x9f\x99\x84. Just looking out for my Queen Rosie \xf0\x9f\xa5\xb0\xf0\x9f\x98\x8d\n#UltimateLoveNG""",SOMEWHERE IN AFRICA #MUFC ,2020-02-29 00:50:55
b'I THINK THE ONLY WAY TO DEFEAT  BOKO HARAM IN NIGERIA. IS TO SPREAD CORONA VIRUS DISEASE IN SAMBISA FOREST DAZ ALL',Sokoto,2020-02-29 00:49:20
b'Nigeria Centre for Disease Control\n\nFIRST CASE OF CORONA VIRUS DISEASE CONFIRMED IN NIGERIA\n\nhttps://t.co/7czDBkzYVm',USNA (Western Hemisphere),2020-02-29 00:47:41
b'This One that Corona Virus is in Nigeria should we bath with Salt again So that we can chase it as we Chased his Brother Ebola.\n #COVID19Nigeria \n#COVID19Nigeria \n#COVID19Nigeria',Jalingo || Abuja || Kaduna ||,2020-02-29 00:47:26
b'Corona virus    we are all dead\nIs in Nigeria.      Mami oooooo https://t.co/icbjIlLBi8',probably no hell,2020-02-29 00:44:56
b'@atiku @MBuhari Nigeria has all the bad diseases and they are worse than corona virus..example of two is sars killing the youth #2young2die and then bad government.. we don\xe2\x80\x99t need to worry..we have our own.',"Houston, TX",2020-02-29 00:42:15
"b'FIRST CASE OF CORONA VIRUS DISEASE CONFIRMED IN NIGERIA!!!\n\nThe Federal Ministry of Health has confirmed a coronavirus disease (COVID-19) case in Lagos State, Nigeria.\n\nhttps://t.co/HfEv6yveEm\n\n#VIRUS_CORONA \n#healthnews \n#HealthyLiving https://t.co/EwOqR3AqbH'",,2020-02-29 00:40:34
"b'@MeekMill Lemme chill, I heard Corona virus just entered Lagos, Nigeria \xf0\x9f\x98\x82 welcome oh, we are stubborn here. https://t.co/QxNorndrEK'",Black Earth,2020-02-29 00:39:05
b'Infobait: Corona virus (COVID-19) Outbreak In Nigeria. https://t.co/olSxgcBsEA https://t.co/4aGgEhr3UF',,2020-02-29 00:37:17
b'Why Corona Virus Will Not Spread in Nigeria https://t.co/3Tp8ceWhS8\n#OperaNewsHub @WHO @BBCWorld  #CoronaVirusUpdates @Fmohnigeria #COVID19Nigeria @NGRSenate @nassnigeria @BusinessDayNg @NigeriaNewsdesk @legitngnews  @FMoCDENigeria @cenbank @SPNigeria\n@NigeriaGov',,2020-02-29 00:37:06
b'If you catch corona virus in Nigeria. You are on your own o https://t.co/LZCXRb7cGk',Nigeria,2020-02-29 00:32:52
"b'This sudden occurrence in Nigeria which is the well known deadly virus ,called Corona can be prevented in this country if only the we the masses can help in creating awareness and enlightenment programmes concerning the disease and how to avoid and help prevent it from spreading'",Nigeria,2020-02-29 00:32:33
"b'Who would\'ve thought the Corona Virus would effectively end Nigeria\'s ""Oil Boom"" which began in 1979... https://t.co/oliCDcXc7p'","Oakland, Ca",2020-02-29 00:27:42
"b'Corona virus confirmed in Nigeria and Algeria as well.\nHmmm, God, please save Africa. \n@Abocco'","Bolgatanga, Ghana",2020-02-29 00:25:08
"b'@Drmuzoic You actually missed it, that was a great speech from GMB. He said a lot about Corona virus and the way forward. According to him, he has failed us woefully in all ramifications but he promised to  be in forefront this time around. \xf0\x9f\x99\x8f. Make Nigeria great again'","Lagos, Nigeria",2020-02-29 00:24:39
b'THE CORONA VIRUS IS IN FUCKING NIGERIA NOW???',new england ,2020-02-29 00:19:33
b'an italian man fr brought corona virus to nigeria havent europeans caused my people enough pain',,2020-02-29 00:15:36
"b'This is what happened with me and you,we discussed some things in a meeting and after d meeting, we do nothing on what we discussed.\n  Had it been measure was taken after d issue distinguished senator brought to d house,we could av not av d case of Corona virus in Nigeria. https://t.co/mhtqvcy1Lz'",kebbi state/Yauri,2020-02-29 00:15:11
"b'You guys have been making ""If Corona virus comes to Nigeria"" memes , naw it has come , r u guys happy ??...'","Jos, Nigeria",2020-02-29 00:11:51
b'On you way to Nigeria and you hard that corona virus don come to Nigeria \xf0\x9f\x90\x85\xf0\x9f\x90\x86\xf0\x9f\x94\x99\xf0\x9f\xa4\xa3 https://t.co/E5rJC5jxh7',,2020-02-29 00:11:30
b'Corona Virus Entering Nigeria like..... https://t.co/VoVqtB8XPz',"Abuja, Nigeria",2020-02-29 00:10:18
"b'prices of sanitizer &amp; face mask sky rocketin barely 6hours afta Corona virus was reported in Nigeria is d perfect evidence for all to see dt Buhari is not the main problem of Nigeria but Nigerians themselves, we are such bad, selfish &amp; exploitative of ourselves evry chance we get'","NG, CA. / IG: @iam_RealSkillz",2020-02-29 00:09:16
"b""@ChifeDr This prices are crazy, thanks to the Corona virus for the free fall. it Killin us in the  oil and gas sector. A liter of A.G.O was sold for 175 naira today a week ago it was 185 naira.i don't no how the Nigeria budget going to survive this.""","Lagos, Nigeria",2020-02-29 00:07:50
"b'@SaharaReporters Can\'t use my tongue and spit ""doom""\nCorona virus in nigeria already  spells it\nJesus man, we r fuxked'",,2020-02-29 00:07:40
b'Corona virus in Nigeria\n\nWeird how an epidemic can be caused by such a little bacteria.\n\nDiseases that would make you miss malaria.\n\nWe can only hope and pray to the Alpha and Omega.\n\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f',,2020-02-29 00:07:18
b'Someone said that Dr iguedo and Dr agnes nwamma will not allow Corona virus to survive in Nigeria',"Lagos,Nigeria",2020-02-29 00:05:24
"b'Now that Corona Virus has entered Lagos State, where should I run to in Nigeria? https://t.co/3Dmm94Adv2'","Lagos, Nigeria",2020-02-28 23:57:03
b'Pendulum: Now That Corona Virus Has Navigated Its Way to Nigeria\xc2\xa0\nhttps://t.co/Wp28zycQZ8 @DeleMomodu',Nigeria,2020-02-28 23:54:49
b'A simple cure for corona virus go viral in Nigeria by Joseph Lee the bike mentor modeling https://t.co/JcfTNtmNfg',,2020-02-28 23:51:40
b'Corona virus just reach Nigeria today and all that you guys (#SM4LYF ne #SarkNation) in Ghana are concerned about is to argue unnecessarily on who is better or greater.\n\nYou guys no taya anaaaa?? Kor \xf0\x9f\x98\xa4\xf0\x9f\x98\xa4',Online,2020-02-28 23:45:59
b'I have not  seen any Travel warning statement emanating from our ministry of foreign affairs  to Nigeria citizens against traveling to Corona virus hot zone countries . or is there any out there????',,2020-02-28 23:41:11
b'Nigeria Registers 1st Case of Corona Virus https://t.co/xrSsKx6Nbs via @YouTube',Lagos,2020-02-28 23:34:25
"b""Nigeria Confirma It's First Corona virus Case and more posts on the go. https://t.co/kiHGHSjwe8 #coronavirusnigeria""",,2020-02-28 23:33:39
b'@jasmine_naza There will be special prayer point on sunday in churches in Nigeria about Corona virus . As for Enugu  na devil hand we dey before?\n\nNa hands of God.',"Enugu, Nigeria",2020-02-28 23:32:53
"b""This corona virus issue is getting really out of hand and it's now in nigeria\n\xf0\x9f\x98\x9f\xf0\x9f\x98\xbf""",,2020-02-28 23:32:34
b'I just told my mum corona virus is in Nigeria. She told me to drink anointing oil\xf0\x9f\x9a\xb6\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\x98\x90',Nigeria,2020-02-28 23:26:27
b'@MrFatimehin I remembered the day we argued about Kemi Olunloyo and I told you that woman is a genius.She was the first person to break the news of Corona virus in Nigeria.She might be troublesome but she makes a lot of sense.',,2020-02-28 23:22:39
"b'BREAKING NEWS!!\nMAN WHO DROVE WHITE MAN TO COMPANY IN OGUN STATE DIAGNOSED WITH CORONA VIRUS, RUNS AWAY FROM HOSPITAL AND THREATENS TO SPREAD THE VIRUS ALL OVER NIGERIA BY TAKING PUBLIC TRANSPORT TO DIFFERENT STATES,\xe2\x80\xa6 https://t.co/cr5v1HbH9R'","Lagos, Nigeria",2020-02-28 23:20:23
"b'I still have a hunch about this Corona virus hitting Nigeria, what if @SMiTHiE___ invited it so we can all barb our beards...\n\nHe has nothing to lose'",8.532°N. 3.325°E,2020-02-28 23:19:29
"b'First case of Corona virus Disease  confirm in Nigeria pray for the victims\xf0\x9f\x99\x8f\n\ncomment and Retweet with ""FREE CORONA VIRUS IN NIGERIA\xe2\x80\x9d\nFollow whoever likes your reply Quick \xf0\x9f\x98\x94\xf0\x9f\x98\x94\xf0\x9f\x98\xb7\xf0\x9f\x98\xb7\xf0\x9f\x98\xb1\xf0\x9f\x99\x8f'",My father's house ✌️,2020-02-28 23:17:26
b'Very soon Nigeria police will start checking our phone to investigate if we have corona virus inside.',"Lekki, Nigeria",2020-02-28 23:16:42
b'@InibeheEffiong @DoDeRightThing It is better for him not to say anything than come out to say Corona virus was brought to Nigeria by those riding Corona cars!',,2020-02-28 23:16:38
b'Please who is shata wale? Is that the Italian who brought Corona virus to Nigeria?',"Lekki, Nigeria",2020-02-28 23:12:58
b'If anybody go bring CORONA VIRUS \xf0\x9f\xa6\xa0 come NIgeria na all those Pre-Order Girls',Nigeria,2020-02-28 23:12:39
"b""Corona virus marking attendance Nation wide, I had hopes &amp; truly believed the only virus we will ever have to deal with in Nigeria is our very own Toyota 'Corona 08' \xf0\x9f\xa4\xa1\xf0\x9f\xa4\xa1....\n#COVID19Nigeria""",Nigeria,2020-02-28 23:06:35
b'Calm down Nigerians. Corona virus is not as deadly and as disastrous as the Federal Government of Nigeria and their armed and unarmed agencies.',"Port Harcourt, Nigeria",2020-02-28 23:05:28
"b""#tachahascoronavirus it's just confirm that tacha from big brother Nigeria has Corona virus https://t.co/huveO39ApV""",Italy,2020-02-28 23:01:41
"b""Looks like Corona virus is close!!! With Nigeria in, Cameroon needs to gear up airport screening. Hand sterilizers and temperature shots aren't just enough.""","Douala, Cameroon",2020-02-28 23:01:00
b'@cnnbrk @CNN there is no Corona virus in Nigeria get the news right before you break it https://t.co/y3HDTPxifk',,2020-02-28 22:59:10
b'IBU_superman is here to save us from corona virus in Nigeria.\n#coronavirusnigeria #CoronaVirusUpdate https://t.co/VMzzTZLNfR',"Anambra, Nigeria",2020-02-28 22:56:10
b'Me \nWhen heard corona virus is in Nigeria  #COVID19Nigeria https://t.co/ptyNZcVZom',"Funtua, Nigeria",2020-02-28 22:50:00
"b""@ChinkoTiger Don't know how corona virus  should affect sales \nNigeria in whala""","Lagos, Nigeria",2020-02-28 22:49:32
"b'As Corona Virus hit Nigeria. I was at one ATM around Ikeja to withdraw and go home. That\'s how the guy to withdraw sneezed. Nobody talk, all of a sudden he sneezed again, one Yoruba man said ""Bro,no vex but if dey born you well sneeze again""\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 so someone will not sneeze again'",🌐,2020-02-28 22:48:49
"b""OUR LOOTERS ASK CORONA TO COME AS THEY WERE KEEN TO BE RICHEST\n\nOur leaders invite Corona Virus and it has just attended the country because, they claimed that Nigeria is ready to clear the virus if it mistakenly come to our country.\nI think it's for corruption reasons!""",,2020-02-28 22:48:11
"b'@atiku @MBuhari Lol... he say ""now that Nigeria has had her first confirmed case of Corona virus infestation""\nOur should be president was actually waiting for this moment. Its gaju'","Lagos, Nigeria, London ",2020-02-28 22:44:53
"b""PS. While writing this, the report of Nigeria's first case of corona-virus filtered in. Selfcare includes observing all the precautions recommended by the NCDC (National Center for Disease Control)""","Port Harcourt, NIgeria",2020-02-28 22:43:13
"b'KDSG PREPAREDNESS ON CORONA VIRUS\nFollowing to the announcement of the first case of Novel Corona Virus (COVID -19) in Lagos Nigeria on 27th February, 2020 by the Federal Ministry of Health, the Kaduna State Ministry of Health has constituted an Emergency Operational Centre (EOC)'","Kaduna, Nigeria",2020-02-28 22:42:15
"b""they're still tracking people who have been possibly in contact with patient zero in Nigeria for corona virus""",Nigeria,2020-02-28 22:42:13
"b'Corona virus \xf0\x9f\xa6\xa0 in Nigeria already, don\xe2\x80\x99t worry , ordinary heat go kill am fast #COVID19Nigeria'",Lagos,2020-02-28 22:41:37
"b'\xe2\x80\x9c President Buhari/APC are responsible for the outbreak of corona virus in Nigeria. It\xe2\x80\x99s evident the Buhari administration is not alive to its responsibilities,no concrete steps taken to hedge our nation against the virus leading to the current scary situation.\xe2\x80\x9d-Kola Ologbodiyan https://t.co/zj4W4dwa15'","Baltimore, MD",2020-02-28 22:41:27
"b'BREAKING NEWS\nMAN WHO DROVE WHITE MAN TO COMPANY IN OGUN STATE DIAGNOSED WITH CORONA VIRUS, RUNS AWAY FROM HOSPITAL AND THREATENS TO SPREAD THE VIRUS ALL OVER NIGERIA BY TAKING PUBLIC TRANSPORT TO DIFFERENT STATES, IF HIS FAMILY IS NOT PAID 100MILLION NAIRA'",United States,2020-02-28 22:39:29
b'The kind of headline we want to see. Not that nonsense headline from this morning about corona virus entering Nigeria at last. https://t.co/FVFuLDTPGq',"LAGOS,NIGERIA",2020-02-28 22:37:44
b'Currently we have 3 types of SARS in Nigeria.\n\nSARz on the beat\nSars wey Dey beat\nSARS; Corona Virus\n\nOluwa Wetin dey SARculate??\xf0\x9f\x98\x94 https://t.co/0DYs4sv18n',"Federal Capital Territory, Nigeria",2020-02-28 22:35:53
"b'@SkyNews \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f Nigerians have been crying about killings from boko haram and you guys did not air the news, now corona virus is in Nigeria and you keep on repeating the news like the virus is from Nigeria.'",,2020-02-28 22:35:47
b'Resellers are manking bank off hand sanitizers in Nigeria from this corona Virus outbreak... but hand sanitizers are anti-bacterial...goodnight \xf0\x9f\xa4\xa3',ahead of you,2020-02-28 22:34:50
b'Currently we have 3 types of SARS in Nigeria.\n\nSARz on the beat\nSars wey Dey beat\nSARS; Corona Virus\n\nOluwa Wetin dey SARculate??\xf0\x9f\x98\x94',En route to SUCCESS!!!,2020-02-28 22:33:02
"b'So like this like this, these people no know say corona virus don enter Nigeria a#UltimateLoveNG'",,2020-02-28 22:32:27
b'Corona virus left cool weather and enter Nigeria \xf0\x9f\xa4\xb7...... I swear heat go kill am\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',Nigeria,2020-02-28 22:29:15
b'@yabaleftonline Nigeria....I know once we start we will out do others...everything now will be corona virus \xf0\x9f\xa6\xa0...',"Lagos, Nigeria",2020-02-28 22:28:54
"b'Nigeria is the worst place to be at. There\xe2\x80\x99s been a case of corona virus and one of the ways to prevent it is the use of facial mask and hand sanitizers. And what did Nigerians do? I\xe2\x80\x99ll tell you, they decided to increase the price of facial masks and hand sanitizers......'",,2020-02-28 22:27:16
b'My teddy does not fit in my box. My ID card is missing. Corona virus is in Nigeria. \n\nMy life is falling apart!',beneath the duvet ,2020-02-28 22:27:05
"b'Other countries: \n**looking for methods to prevent or cure Corona virus\n Nigeria:\n""May God help us oh""'",,2020-02-28 22:26:37
"b""The Corona Virus is in Nigeria. God please save us all. I'm scared.""",ᴇᴛʜᴇʀᴇᴀʟ ғɪʀᴇ⁶¹,2020-02-28 22:23:45
"b'No Corona Virus in Nigeria,this our government just one use am Cash out \xf0\x9f\x99\x84\xf0\x9f\x99\x84\xf0\x9f\x99\x84'",OGBA IKEJA LAGOS...,2020-02-28 22:22:20
